Timestamp,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay
2016-10-18 13:28:00,Others-CCCPS119a,2803,26.14754061,91.72797041,681,truck,high,8,0
2016-10-18 13:54:00,Others-CCCPS135a,3883,26.14749943,91.72800489,3101,cycle,average,7,0
2016-10-18 13:54:00,BHMNCPHST01,1200,26.14001386,91.73099967,766,car,average,6,0
2016-10-18 13:54:00,BHMBCCTHL01,387,26.14449459,91.73620513,340,cycle,average,4,0
2016-10-18 13:54:00,BHMEURBRD01,470,26.14901995,91.7395035,463,bike,average,5,0
2016-10-18 13:54:00,Shopping,1920,26.15050395,91.73353109,1387,bike,average,6,0
2016-10-18 13:54:00,BHMMBMMBX01,687,20.0000347,78.00000286,604,car,average,6,0
2016-10-18 13:54:00,Others-CCCPS119a,2803,26.14754061,91.72797041,688,car,average,6,0
2016-10-18 13:54:00,BHMBCCMKT01,577,26.14453614,91.73617216,226,bike,high,6,0
2016-10-18 13:54:00,BHMNCPNST01,485,26.14004753,91.73097233,379,car,high,7,0
2016-10-18 13:54:00,Broad Street,690,26.13795775,91.74099445,677,car,average,5,0
2016-10-18 13:54:00,Others-CCCPS8,1322,26.14754886,91.72799519,788,car,average,6,0
2016-10-18 13:54:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1392,cycle,average,6,0
2016-10-18 13:54:00,Others-CCCPS98,3103,26.14749998,91.72797778,1331,car,high,9,0
2016-10-18 13:54:00,Others-CCCPS202,2937,26.14749053,91.72799688,1396,truck,average,6,0
2016-10-18 14:27:00,Others-CCCPS8,1322,26.14754886,91.72799519,773,car,average,4,0
2016-10-18 14:27:00,BHMNCPHST01,1200,26.14001386,91.73099967,759,car,average,4,0
2016-10-18 14:27:00,Others-CCCPS119a,2803,26.14754061,91.72797041,682,bike,average,4,0
2016-10-18 14:27:00,BHMMBMMBX01,687,20.0000347,78.00000286,585,cycle,high,6,0
2016-10-18 14:27:00,Others-CCCPS202,2937,26.14749053,91.72799688,1363,car,average,5,0
2016-10-18 14:27:00,BHMBCCMKT01,577,26.14453614,91.73617216,200,cycle,average,3,0
2016-10-18 14:27:00,BHMEURBRD01,470,26.14901995,91.7395035,445,car,average,4,0
2016-10-18 14:27:00,BHMNCPNST01,485,26.14004753,91.73097233,374,car,average,4,0
2016-10-18 14:27:00,Others-CCCPS98,3103,26.14749998,91.72797778,1309,truck,average,5,0
2016-10-18 14:27:00,Others-CCCPS135a,3883,26.14749943,91.72800489,3043,car,average,5,0
2016-10-18 14:27:00,Shopping,1920,26.15050395,91.73353109,1372,truck,average,5,0
2016-10-18 14:27:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1358,car,average,5,0
2016-10-18 14:27:00,Broad Street,690,26.13795775,91.74099445,657,bike,average,5,0
2016-10-18 14:27:00,BHMBCCTHL01,387,26.14449459,91.73620513,332,car,average,4,0
2016-10-18 15:01:00,Others-CCCPS8,1322,26.14754886,91.72799519,747,car,low,3,0
2016-10-18 15:01:00,BHMMBMMBX01,687,20.0000347,78.00000286,554,car,low,2,0
2016-10-18 15:01:00,Others-CCCPS119a,2803,26.14754061,91.72797041,670,car,low,2,0
2016-10-18 15:01:00,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,low,3,0
2016-10-18 15:01:00,BHMNCPNST01,485,26.14004753,91.73097233,363,car,low,2,0
2016-10-18 15:01:00,BHMEURBRD01,470,26.14901995,91.7395035,425,truck,low,2,0
2016-10-18 15:01:00,Broad Street,690,26.13795775,91.74099445,632,bike,low,2,0
2016-10-18 15:01:00,Others-CCCPS98,3103,26.14749998,91.72797778,1269,bike,low,3,0
2016-10-18 15:01:00,BHMBCCTHL01,387,26.14449459,91.73620513,318,truck,low,2,0
2016-10-18 15:01:00,Shopping,1920,26.15050395,91.73353109,1329,car,low,3,0
2016-10-18 15:01:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2948,truck,low,3,0
2016-10-18 15:01:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1301,car,low,3,0
2016-10-18 15:01:00,BHMNCPHST01,1200,26.14001386,91.73099967,729,car,low,3,0
2016-10-18 15:01:00,Others-CCCPS202,2937,26.14749053,91.72799688,1319,car,low,3,0
2016-10-18 15:27:00,Shopping,1920,26.15050395,91.73353109,1260,car,low,3,0
2016-10-18 15:27:00,BHMBCCMKT01,577,26.14453614,91.73617216,157,cycle,low,2,0
2016-10-18 15:27:00,Others-CCCPS98,3103,26.14749998,91.72797778,1221,truck,low,3,0
2016-10-18 15:27:00,BHMEURBRD01,470,26.14901995,91.7395035,410,truck,average,2,0
2016-10-18 15:27:00,BHMNCPHST01,1200,26.14001386,91.73099967,689,truck,low,3,0
2016-10-18 15:27:00,Broad Street,690,26.13795775,91.74099445,611,cycle,low,3,0
2016-10-18 15:27:00,BHMMBMMBX01,687,20.0000347,78.00000286,529,bike,low,2,0
2016-10-18 15:27:00,BHMNCPNST01,485,26.14004753,91.73097233,363,car,average,3,0
2016-10-18 15:27:00,Others-CCCPS8,1322,26.14754886,91.72799519,732,car,low,2,0
2016-10-18 15:27:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1261,car,average,4,0
2016-10-18 15:27:00,BHMBCCTHL01,387,26.14449459,91.73620513,308,car,low,2,0
2016-10-18 15:27:00,Others-CCCPS202,2937,26.14749053,91.72799688,1282,car,low,3,0
2016-10-18 15:27:00,Others-CCCPS119a,2803,26.14754061,91.72797041,637,bike,low,3,0
2016-10-18 15:27:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2787,car,low,3,0
2016-10-18 15:55:00,Others-CCCPS119a,2803,26.14754061,91.72797041,647,bike,low,3,0
2016-10-18 15:55:00,Broad Street,690,26.13795775,91.74099445,585,car,low,2,0
2016-10-18 15:55:00,Others-CCCPS98,3103,26.14749998,91.72797778,1218,car,low,2,0
2016-10-18 15:55:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1231,bike,average,3,0
2016-10-18 15:55:00,Others-CCCPS202,2937,26.14749053,91.72799688,1237,car,low,3,0
2016-10-18 15:55:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2650,bike,low,3,0
2016-10-18 15:55:00,BHMBCCTHL01,387,26.14449459,91.73620513,300,bike,low,2,0
2016-10-18 15:55:00,Shopping,1920,26.15050395,91.73353109,1219,bike,low,3,0
2016-10-18 15:55:00,BHMEURBRD01,470,26.14901995,91.7395035,399,bike,low,3,0
2016-10-18 15:55:00,Others-CCCPS8,1322,26.14754886,91.72799519,712,car,low,3,0
2016-10-18 15:55:00,BHMBCCMKT01,577,26.14453614,91.73617216,149,car,low,2,0
2016-10-18 15:55:00,BHMMBMMBX01,687,20.0000347,78.00000286,519,car,low,3,0
2016-10-18 15:55:00,BHMNCPNST01,485,26.14004753,91.73097233,352,car,low,2,0
2016-10-18 16:27:00,Shopping,1920,26.15050395,91.73353109,1164,truck,low,2,0
2016-10-18 16:27:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1108,car,low,2,0
2016-10-18 16:27:00,Broad Street,690,26.13795775,91.74099445,525,truck,average,2,0
2016-10-18 16:27:00,BHMMBMMBX01,687,20.0000347,78.00000286,468,car,low,2,0
2016-10-18 16:27:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2433,car,low,3,0
2016-10-18 16:27:00,Others-CCCPS119a,2803,26.14754061,91.72797041,621,car,low,2,0
2016-10-18 16:27:00,Others-CCCPS202,2937,26.14749053,91.72799688,1104,car,average,3,0
2016-10-18 16:27:00,BHMNCPNST01,485,26.14004753,91.73097233,322,car,low,2,0
2016-10-18 16:27:00,BHMBCCTHL01,387,26.14449459,91.73620513,257,car,low,2,0
2016-10-18 16:27:00,Others-CCCPS98,3103,26.14749998,91.72797778,1154,car,low,2,0
2016-10-18 16:27:00,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,low,2,0
2016-10-18 16:27:00,BHMEURBRD01,470,26.14901995,91.7395035,359,cycle,low,2,0
2016-10-18 16:27:00,Others-CCCPS8,1322,26.14754886,91.72799519,640,car,low,2,0
2016-10-19 08:05:00,Shopping,1920,26.15050395,91.73353109,632,car,average,3,0
2016-10-19 08:05:00,Others-CCCPS135a,3883,26.14749943,91.72800489,1201,car,low,3,0
2016-10-19 08:05:00,BHMBCCTHL01,387,26.14449459,91.73620513,161,cycle,low,1,0
2016-10-19 08:05:00,BHMEURBRD01,470,26.14901995,91.7395035,158,bike,low,2,0
2016-10-19 08:05:00,Others-CCCPS8,1322,26.14754886,91.72799519,459,cycle,low,2,0
2016-10-19 08:05:00,BHMBCCMKT01,577,26.14453614,91.73617216,49,car,low,2,0
2016-10-19 08:05:00,BHMMBMMBX01,687,20.0000347,78.00000286,318,truck,low,2,0
2016-10-19 08:05:00,Others-CCCPS119a,2803,26.14754061,91.72797041,402,truck,low,1,0
2016-10-19 08:05:00,Others-CCCPS202,2937,26.14749053,91.72799688,650,car,low,2,0
2016-10-19 08:05:00,Broad Street,690,26.13795775,91.74099445,219,bike,low,1,0
2016-10-19 08:05:00,Others-CCCPS105a,2009,26.14747299,91.72804914,777,car,low,2,0
2016-10-19 08:05:00,BHMNCPNST01,485,26.14004753,91.73097233,270,car,low,2,0
2016-10-19 08:05:00,Others-CCCPS98,3103,26.14749998,91.72797778,829,car,low,3,0
2016-10-19 08:05:00,BHMNCPHST01,1200,26.14001386,91.73099967,267,car,low,1,0
2016-10-19 08:25:00,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,low,1,0
2016-10-19 08:25:00,Others-CCCPS202,2937,26.14749053,91.72799688,745,car,low,2,0
2016-10-19 08:25:00,BHMBCCTHL01,387,26.14449459,91.73620513,170,truck,low,2,0
2016-10-19 08:25:00,Broad Street,690,26.13795775,91.74099445,297,bike,low,2,0
2016-10-19 08:25:00,Others-CCCPS105a,2009,26.14747299,91.72804914,817,car,low,2,0
2016-10-19 08:25:00,BHMNCPHST01,1200,26.14001386,91.73099967,314,car,low,1,0
2016-10-19 08:25:00,Others-CCCPS119a,2803,26.14754061,91.72797041,442,cycle,low,3,0
2016-10-19 08:25:00,Others-CCCPS135a,3883,26.14749943,91.72800489,1467,car,low,3,0
2016-10-19 08:25:00,Others-CCCPS98,3103,26.14749998,91.72797778,891,car,low,2,0
2016-10-19 08:25:00,BHMNCPNST01,485,26.14004753,91.73097233,278,car,low,2,0
2016-10-19 08:25:00,Shopping,1920,26.15050395,91.73353109,730,bike,low,2,0
2016-10-19 08:25:00,BHMMBMMBX01,687,20.0000347,78.00000286,341,car,average,2,0
2016-10-19 08:25:00,BHMEURBRD01,470,26.14901995,91.7395035,213,car,average,3,0
2016-10-19 08:25:00,Others-CCCPS8,1322,26.14754886,91.72799519,476,car,low,2,0
2016-10-19 08:58:00,Shopping,1920,26.15050395,91.73353109,956,car,low,3,0
2016-10-19 08:58:00,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,low,2,0
2016-10-19 08:58:00,BHMNCPNST01,485,26.14004753,91.73097233,284,car,low,1,0
2016-10-19 08:58:00,BHMNCPHST01,1200,26.14001386,91.73099967,463,car,average,2,0
2016-10-19 08:58:00,Others-CCCPS105a,2009,26.14747299,91.72804914,910,bike,low,3,0
2016-10-19 08:58:00,Others-CCCPS98,3103,26.14749998,91.72797778,1007,car,low,2,0
2016-10-19 08:58:00,Broad Street,690,26.13795775,91.74099445,450,car,low,2,0
2016-10-19 08:58:00,Others-CCCPS202,2937,26.14749053,91.72799688,940,car,low,2,0
2016-10-19 08:58:00,BHMMBMMBX01,687,20.0000347,78.00000286,390,car,low,2,0
2016-10-19 08:58:00,BHMBCCTHL01,387,26.14449459,91.73620513,206,car,low,2,0
2016-10-19 08:58:00,BHMEURBRD01,470,26.14901995,91.7395035,305,car,low,1,0
2016-10-19 08:58:00,Others-CCCPS8,1322,26.14754886,91.72799519,520,truck,low,2,0
2016-10-19 08:58:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2027,car,average,4,0
2016-10-19 08:58:00,Others-CCCPS119a,2803,26.14754061,91.72797041,539,bike,low,2,0
2016-10-19 09:32:00,BHMNCPHST01,1200,26.14001386,91.73099967,591,bike,low,2,0
2016-10-19 09:32:00,BHMNCPNST01,485,26.14004753,91.73097233,303,bike,low,2,0
2016-10-19 09:32:00,Others-CCCPS98,3103,26.14749998,91.72797778,1116,car,low,3,0
2016-10-19 09:32:00,BHMBCCTHL01,387,26.14449459,91.73620513,254,car,low,2,0
2016-10-19 09:32:00,Others-CCCPS8,1322,26.14754886,91.72799519,591,cycle,low,3,0
2016-10-19 09:32:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2466,car,low,3,0
2016-10-19 09:32:00,Broad Street,690,26.13795775,91.74099445,533,car,low,2,0
2016-10-19 09:32:00,Others-CCCPS119a,2803,26.14754061,91.72797041,609,car,low,3,0
2016-10-19 09:32:00,BHMBCCMKT01,577,26.14453614,91.73617216,76,bike,low,2,0
2016-10-19 09:32:00,Others-CCCPS202,2937,26.14749053,91.72799688,1090,car,low,2,0
2016-10-19 09:32:00,Shopping,1920,26.15050395,91.73353109,1161,cycle,low,3,0
2016-10-19 09:32:00,BHMMBMMBX01,687,20.0000347,78.00000286,458,car,average,3,0
2016-10-19 09:32:00,BHMEURBRD01,470,26.14901995,91.7395035,355,car,average,3,0
2016-10-19 09:32:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1049,cycle,average,4,0
2016-10-19 09:58:00,Others-CCCPS98,3103,26.14749998,91.72797778,1210,cycle,average,4,0
2016-10-19 09:58:00,BHMBCCMKT01,577,26.14453614,91.73617216,105,car,low,2,0
2016-10-19 09:58:00,Others-CCCPS119a,2803,26.14754061,91.72797041,656,car,low,3,0
2016-10-19 09:58:00,BHMNCPHST01,1200,26.14001386,91.73099967,660,bike,average,4,0
2016-10-19 09:58:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1176,car,low,3,0
2016-10-19 09:58:00,Broad Street,690,26.13795775,91.74099445,603,bike,average,3,0
2016-10-19 09:58:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2704,bike,low,3,0
2016-10-19 09:58:00,BHMNCPNST01,485,26.14004753,91.73097233,331,car,low,2,0
2016-10-19 09:58:00,BHMBCCTHL01,387,26.14449459,91.73620513,285,cycle,low,2,0
2016-10-19 09:58:00,Others-CCCPS8,1322,26.14754886,91.72799519,668,car,low,3,0
2016-10-19 09:58:00,BHMEURBRD01,470,26.14901995,91.7395035,407,car,low,2,0
2016-10-19 09:58:00,BHMMBMMBX01,687,20.0000347,78.00000286,508,car,low,2,0
2016-10-19 09:58:00,Others-CCCPS202,2937,26.14749053,91.72799688,1219,car,low,3,0
2016-10-19 09:58:00,Shopping,1920,26.15050395,91.73353109,1262,car,low,3,0
2016-10-19 10:25:00,Broad Street,690,26.13795775,91.74099445,629,bike,average,5,0
2016-10-19 10:25:00,BHMBCCTHL01,387,26.14449459,91.73620513,316,bike,low,3,0
2016-10-19 10:25:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1272,car,low,4,0
2016-10-19 10:25:00,BHMNCPNST01,485,26.14004753,91.73097233,340,car,low,3,0
2016-10-19 10:25:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2886,car,average,5,0
2016-10-19 10:25:00,Others-CCCPS202,2937,26.14749053,91.72799688,1285,bike,low,4,0
2016-10-19 10:25:00,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,3,0
2016-10-19 10:25:00,BHMMBMMBX01,687,20.0000347,78.00000286,553,car,low,3,0
2016-10-19 10:25:00,BHMEURBRD01,470,26.14901995,91.7395035,426,cycle,low,3,0
2016-10-19 10:25:00,Shopping,1920,26.15050395,91.73353109,1360,truck,low,4,0
2016-10-19 10:25:00,Others-CCCPS119a,2803,26.14754061,91.72797041,703,car,low,4,0
2016-10-19 10:25:00,Others-CCCPS98,3103,26.14749998,91.72797778,1280,car,low,4,0
2016-10-19 10:25:00,BHMNCPHST01,1200,26.14001386,91.73099967,724,car,low,3,0
2016-10-19 10:25:00,Others-CCCPS8,1322,26.14754886,91.72799519,719,car,average,5,0
2016-10-19 10:59:00,BHMEURBRD01,470,26.14901995,91.7395035,451,bike,average,4,0
2016-10-19 10:59:00,BHMNCPNST01,485,26.14004753,91.73097233,352,truck,average,4,0
2016-10-19 10:59:00,Others-CCCPS8,1322,26.14754886,91.72799519,758,truck,average,5,0
2016-10-19 10:59:00,Others-CCCPS202,2937,26.14749053,91.72799688,1357,car,average,5,0
2016-10-19 10:59:00,BHMMBMMBX01,687,20.0000347,78.00000286,591,car,average,5,0
2016-10-19 10:59:00,Others-CCCPS98,3103,26.14749998,91.72797778,1346,car,average,5,0
2016-10-19 10:59:00,BHMNCPHST01,1200,26.14001386,91.73099967,765,car,average,4,0
2016-10-19 10:59:00,BHMBCCTHL01,387,26.14449459,91.73620513,339,car,average,4,0
2016-10-19 10:59:00,Shopping,1920,26.15050395,91.73353109,1408,car,average,5,0
2016-10-19 10:59:00,Others-CCCPS119a,2803,26.14754061,91.72797041,742,car,average,5,0
2016-10-19 10:59:00,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,average,3,0
2016-10-19 10:59:00,Broad Street,690,26.13795775,91.74099445,666,car,average,4,0
2016-10-19 10:59:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1349,car,average,5,0
2016-10-19 10:59:00,Others-CCCPS135a,3883,26.14749943,91.72800489,3024,car,average,5,0
2016-10-19 11:25:00,Others-CCCPS98,3103,26.14749998,91.72797778,1371,car,average,7,0
2016-10-19 11:25:00,Others-CCCPS119a,2803,26.14754061,91.72797041,754,truck,high,8,0
2016-10-19 11:25:00,BHMEURBRD01,470,26.14901995,91.7395035,461,car,average,5,0
2016-10-19 11:25:00,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,average,4,0
2016-10-19 11:25:00,Others-CCCPS202,2937,26.14749053,91.72799688,1372,car,average,6,0
2016-10-19 11:25:00,BHMMBMMBX01,687,20.0000347,78.00000286,592,car,high,7,0
2016-10-19 11:25:00,Broad Street,690,26.13795775,91.74099445,671,car,average,5,0
2016-10-19 11:25:00,Others-CCCPS8,1322,26.14754886,91.72799519,777,bike,high,8,0
2016-10-19 11:25:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1369,car,average,6,0
2016-10-19 11:25:00,BHMBCCTHL01,387,26.14449459,91.73620513,338,car,average,5,0
2016-10-19 11:25:00,BHMNCPHST01,1200,26.14001386,91.73099967,769,car,average,5,0
2016-10-19 11:25:00,Others-CCCPS135a,3883,26.14749943,91.72800489,3042,car,average,7,0
2016-10-19 11:25:00,BHMNCPNST01,485,26.14004753,91.73097233,363,car,average,4,0
2016-10-19 11:25:00,Shopping,1920,26.15050395,91.73353109,1412,car,high,9,0
2016-10-19 11:59:00,Shopping,1920,26.15050395,91.73353109,1437,cycle,average,6,0
2016-10-19 11:59:00,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,high,6,0
2016-10-19 11:59:00,Others-CCCPS202,2937,26.14749053,91.72799688,1332,car,high,8,0
2016-10-19 11:59:00,BHMBCCTHL01,387,26.14449459,91.73620513,332,bike,average,5,0
2016-10-19 11:59:00,BHMNCPNST01,485,26.14004753,91.73097233,366,bike,average,5,0
2016-10-19 11:59:00,BHMEURBRD01,470,26.14901995,91.7395035,463,cycle,average,5,0
2016-10-19 11:59:00,Others-CCCPS8,1322,26.14754886,91.72799519,779,cycle,average,5,0
2016-10-19 11:59:00,Others-CCCPS98,3103,26.14749998,91.72797778,1402,bike,average,6,0
2016-10-19 11:59:00,Others-CCCPS119a,2803,26.14754061,91.72797041,757,car,average,6,0
2016-10-19 11:59:00,Others-CCCPS135a,3883,26.14749943,91.72800489,3098,car,average,7,0
2016-10-19 11:59:00,BHMMBMMBX01,687,20.0000347,78.00000286,611,bike,average,5,0
2016-10-19 11:59:00,BHMNCPHST01,1200,26.14001386,91.73099967,794,truck,average,6,0
2016-10-19 11:59:00,Broad Street,690,26.13795775,91.74099445,634,cycle,average,6,0
2016-10-19 11:59:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1390,car,average,6,0
2016-10-19 12:25:00,Shopping,1920,26.15050395,91.73353109,1439,car,high,10,0
2016-10-19 12:25:00,Others-CCCPS119a,2803,26.14754061,91.72797041,772,cycle,high,9,0
2016-10-19 12:25:00,BHMBCCMKT01,577,26.14453614,91.73617216,171,cycle,high,7,0
2016-10-19 12:25:00,BHMNCPNST01,485,26.14004753,91.73097233,365,car,high,8,0
2016-10-19 12:25:00,Others-CCCPS8,1322,26.14754886,91.72799519,791,truck,high,9,0
2016-10-19 12:25:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1415,car,high,10,0
2016-10-19 12:25:00,Others-CCCPS98,3103,26.14749998,91.72797778,1420,bike,average,7,0
2016-10-19 12:25:00,BHMBCCTHL01,387,26.14449459,91.73620513,341,car,high,7,0
2016-10-19 12:25:00,Others-CCCPS135a,3883,26.14749943,91.72800489,3083,bike,high,11,0
2016-10-19 12:25:00,Broad Street,690,26.13795775,91.74099445,637,car,high,8,0
2016-10-19 12:25:00,BHMNCPHST01,1200,26.14001386,91.73099967,794,car,high,9,0
2016-10-19 12:25:00,BHMMBMMBX01,687,20.0000347,78.00000286,624,bike,high,9,0
2016-10-19 12:25:00,BHMEURBRD01,470,26.14901995,91.7395035,458,bike,high,8,0
2016-10-19 12:25:00,Others-CCCPS202,2937,26.14749053,91.72799688,1343,car,high,10,0
2016-10-19 12:58:00,BHMNCPHST01,1200,26.14001386,91.73099967,780,car,high,9,0
2016-10-19 12:58:00,Shopping,1920,26.15050395,91.73353109,1418,car,high,10,0
2016-10-19 12:58:00,Others-CCCPS8,1322,26.14754886,91.72799519,805,car,high,9,0
2016-10-19 12:58:00,Broad Street,690,26.13795775,91.74099445,641,bike,average,6,0
2016-10-19 12:58:00,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,high,7,0
2016-10-19 12:58:00,Others-CCCPS202,2937,26.14749053,91.72799688,1351,bike,high,9,0
2016-10-19 12:58:00,Others-CCCPS135a,3883,26.14749943,91.72800489,3060,car,high,11,0
2016-10-19 12:58:00,BHMNCPNST01,485,26.14004753,91.73097233,365,car,high,8,0
2016-10-19 12:58:00,BHMMBMMBX01,687,20.0000347,78.00000286,641,car,high,9,0
2016-10-19 12:58:00,BHMEURBRD01,470,26.14901995,91.7395035,460,bike,high,8,0
2016-10-19 12:58:00,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,high,8,0
2016-10-19 12:58:00,Others-CCCPS98,3103,26.14749998,91.72797778,1445,car,high,9,0
2016-10-19 12:58:00,Others-CCCPS119a,2803,26.14754061,91.72797041,784,bike,high,8,0
2016-10-19 12:58:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1446,car,high,10,0
2016-10-19 13:25:00,BHMMBMMBX01,687,20.0000347,78.00000286,639,car,high,8,0
2016-10-19 13:25:00,Others-CCCPS135a,3883,26.14749943,91.72800489,3040,car,high,9,0
2016-10-19 13:25:00,Others-CCCPS98,3103,26.14749998,91.72797778,1436,car,high,8,0
2016-10-19 13:25:00,Others-CCCPS202,2937,26.14749053,91.72799688,1357,bike,high,8,0
2016-10-19 13:25:00,BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,high,6,0
2016-10-19 13:25:00,Shopping,1920,26.15050395,91.73353109,1419,cycle,average,6,0
2016-10-19 13:25:00,Others-CCCPS119a,2803,26.14754061,91.72797041,777,car,high,8,0
2016-10-19 13:25:00,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,high,7,0
2016-10-19 13:25:00,BHMNCPNST01,485,26.14004753,91.73097233,365,car,high,7,0
2016-10-19 13:25:00,Broad Street,690,26.13795775,91.74099445,647,bike,high,7,0
2016-10-19 13:25:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1449,car,high,8,0
2016-10-19 13:25:00,BHMNCPHST01,1200,26.14001386,91.73099967,783,car,high,8,0
2016-10-19 13:25:00,BHMEURBRD01,470,26.14901995,91.7395035,465,cycle,high,8,0
2016-10-19 13:25:00,Others-CCCPS8,1322,26.14754886,91.72799519,810,bike,high,8,0
2016-10-19 13:58:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1445,cycle,average,7,0
2016-10-19 13:58:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2975,bike,high,10,0
2016-10-19 13:58:00,BHMEURBRD01,470,26.14901995,91.7395035,449,car,average,5,0
2016-10-19 13:58:00,BHMMBMMBX01,687,20.0000347,78.00000286,647,bike,average,6,0
2016-10-19 13:58:00,Others-CCCPS119a,2803,26.14754061,91.72797041,766,car,average,6,0
2016-10-19 13:58:00,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,average,5,0
2016-10-19 13:58:00,Broad Street,690,26.13795775,91.74099445,627,bike,average,6,0
2016-10-19 13:58:00,Others-CCCPS8,1322,26.14754886,91.72799519,798,bike,average,6,0
2016-10-19 13:58:00,BHMNCPNST01,485,26.14004753,91.73097233,362,car,average,6,0
2016-10-19 13:58:00,Shopping,1920,26.15050395,91.73353109,1390,cycle,average,6,0
2016-10-19 13:58:00,BHMNCPHST01,1200,26.14001386,91.73099967,761,car,average,6,0
2016-10-19 13:58:00,Others-CCCPS98,3103,26.14749998,91.72797778,1431,car,average,6,0
2016-10-19 13:58:00,BHMBCCTHL01,387,26.14449459,91.73620513,344,car,average,4,0
2016-10-19 13:58:00,Others-CCCPS202,2937,26.14749053,91.72799688,1333,bike,average,6,0
2016-10-19 14:32:00,Others-CCCPS8,1322,26.14754886,91.72799519,775,car,average,4,0
2016-10-19 14:32:00,Others-CCCPS98,3103,26.14749998,91.72797778,1385,car,average,5,0
2016-10-19 14:32:00,BHMEURBRD01,470,26.14901995,91.7395035,440,cycle,high,5,0
2016-10-19 14:32:00,BHMMBMMBX01,687,20.0000347,78.00000286,617,cycle,average,4,0
2016-10-19 14:32:00,Broad Street,690,26.13795775,91.74099445,615,bike,average,4,0
2016-10-19 14:32:00,Others-CCCPS119a,2803,26.14754061,91.72797041,760,truck,average,4,0
2016-10-19 14:32:00,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,average,3,0
2016-10-19 14:32:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1392,car,high,6,0
2016-10-19 14:32:00,BHMNCPNST01,485,26.14004753,91.73097233,351,truck,average,4,0
2016-10-19 14:32:00,Shopping,1920,26.15050395,91.73353109,1376,bike,average,5,0
2016-10-19 14:32:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2931,car,average,5,0
2016-10-19 14:32:00,BHMBCCTHL01,387,26.14449459,91.73620513,343,bike,high,5,0
2016-10-19 14:32:00,Others-CCCPS202,2937,26.14749053,91.72799688,1309,cycle,average,5,0
2016-10-19 14:32:00,BHMNCPHST01,1200,26.14001386,91.73099967,759,car,average,4,0
2016-10-19 14:58:00,BHMMBMMBX01,687,20.0000347,78.00000286,589,car,average,3,0
2016-10-19 14:58:00,BHMNCPHST01,1200,26.14001386,91.73099967,747,cycle,average,5,0
2016-10-19 14:58:00,Others-CCCPS135a,3883,26.14749943,91.72800489,2835,bike,average,5,0
2016-10-19 14:58:00,Others-CCCPS105a,2009,26.14747299,91.72804914,1356,truck,average,5,0
2016-10-19 14:58:00,Others-CCCPS98,3103,26.14749998,91.72797778,1349,bike,average,5,0
2016-10-19 14:58:00,Others-CCCPS8,1322,26.14754886,91.72799519,767,car,high,6,0
2016-10-19 14:58:00,BHMEURBRD01,470,26.14901995,91.7395035,427,car,average,4,0
2016-10-19 14:58:00,Others-CCCPS202,2937,26.14749053,91.72799688,1285,bike,average,4,0
2016-10-19 14:58:00,Broad Street,690,26.13795775,91.74099445,594,cycle,average,4,0
